customer_id,age,gender,region,contract_type,tenure_months,monthly_charges,total_charges,internet_service,phone_service,multiple_lines,payment_method,churn
CUST07227,42,Female,East,Month-to-Month,64,66.28,4267.36,Fiber optic,Yes,Yes,Electronic check,1
CUST07228,51,Female,West,Month-to-Month,61,68.02,4193.89,DSL,Yes,No,Credit card,0
CUST07229,20,Female,North,One year,6,49.97,316.26,No,Yes,No,Mailed check,0
CUST07230,75,Male,East,One year,68,56.78,3902.43,DSL,No,No phone service,Bank transfer,0
CUST07231,41,Female,East,Month-to-Month,6,117.06,702.82,No,Yes,Yes,Credit card,1
CUST07232,79,Male,South,One year,66,44.72,2960.62,Fiber optic,No,No phone service,Mailed check,0
CUST07233,71,Female,North,Month-to-Month,36,87.66,3170.28,DSL,Yes,Yes,Mailed check,1
CUST07234,59,Female,North,Month-to-Month,15,86.11,1327.11,DSL,Yes,Yes,Electronic check,0
CUST07235,26,Male,West,Two year,40,62.23,2518.16,No,Yes,No,Electronic check,0
CUST07236,43,Male,West,Month-to-Month,41,113.21,4654.83,Fiber optic,No,No phone service,Electronic check,1
CUST07237,37,Female,West,Month-to-Month,7,96.95,707.72,DSL,Yes,Yes,Electronic check,1
CUST07238,57,Female,East,Month-to-Month,22,22.1,530.69,DSL,Yes,Yes,Electronic check,1
CUST07239,27,Female,North,Month-to-Month,11,68.56,777.63,DSL,Yes,Yes,Electronic check,0
CUST07240,36,Female,South,Month-to-Month,2,31.4,97.6,Fiber optic,Yes,Yes,Credit card,1
CUST07241,20,Male,East,Month-to-Month,30,48.69,1477.98,Fiber optic,Yes,No,Mailed check,0
CUST07242,41,Female,East,Month-to-Month,68,43.87,3018.79,Fiber optic,Yes,No,Credit card,1
CUST07243,22,Female,South,One year,53,95.55,5107.5,No,Yes,Yes,Electronic check,0
CUST07244,20,Female,South,Two year,21,44.91,971.44,DSL,Yes,No,Bank transfer,0
CUST07245,75,Female,West,Month-to-Month,25,119.28,3001.31,DSL,No,No phone service,Electronic check,1
CUST07246,44,Female,South,Month-to-Month,5,32.83,201.86,Fiber optic,No,No phone service,Electronic check,1
CUST07247,33,Male,South,Month-to-Month,66,61.16,4084.37,Fiber optic,Yes,No,Electronic check,0
CUST07248,66,Male,South,One year,49,68.94,3381.47,No,Yes,No,Electronic check,0
CUST07249,32,Male,South,One year,8,63.28,532.06,Fiber optic,Yes,No,Electronic check,0
CUST07250,52,Male,West,Two year,27,29.33,801.01,DSL,No,No phone service,Credit card,0
CUST07251,29,Male,East,Month-to-Month,2,42.58,98.86,Fiber optic,Yes,No,Electronic check,1
CUST07252,58,Female,North,One year,28,72.08,2050.05,DSL,No,No phone service,Credit card,0
CUST07253,70,Male,North,Month-to-Month,11,99.98,1147.77,Fiber optic,Yes,No,Electronic check,1
CUST07254,61,Male,East,Two year,46,88.84,4129.29,Fiber optic,Yes,Yes,Bank transfer,0
CUST07255,43,Female,North,Month-to-Month,21,74.45,1576.33,Fiber optic,No,No phone service,Bank transfer,1
CUST07256,64,Male,North,Month-to-Month,42,117.76,4947.13,DSL,No,No phone service,Mailed check,0
CUST07257,51,Male,East,One year,32,96.1,3105.17,No,Yes,Yes,Electronic check,0
CUST07258,40,Male,North,One year,32,106.65,3439.49,DSL,Yes,No,Bank transfer,0
CUST07259,48,Male,North,Month-to-Month,71,21.27,1533.18,DSL,Yes,Yes,Credit card,0
CUST07260,67,Female,East,Month-to-Month,22,41.62,939.4,Fiber optic,Yes,No,Mailed check,0
CUST07261,37,Female,North,Month-to-Month,21,91.98,1961.17,Fiber optic,Yes,No,Electronic check,1
CUST07262,29,Male,South,Month-to-Month,22,47.83,1072.11,Fiber optic,No,No phone service,Mailed check,0
CUST07263,40,Female,East,Month-to-Month,34,55.4,1892.16,DSL,Yes,No,Mailed check,1
CUST07264,21,Male,West,Two year,10,79.07,803.66,Fiber optic,Yes,No,Mailed check,0
CUST07265,40,Female,North,Month-to-Month,65,74.27,4830.74,DSL,Yes,Yes,Bank transfer,0
CUST07266,65,Female,West,One year,65,42.08,2738.0,DSL,Yes,No,Bank transfer,0
CUST07267,72,Female,North,One year,67,107.87,7270.66,Fiber optic,Yes,No,Bank transfer,0
CUST07268,65,Female,South,One year,43,82.78,3565.81,DSL,Yes,No,Bank transfer,0
CUST07269,18,Female,East,Two year,41,88.54,3633.59,DSL,Yes,No,Bank transfer,0
CUST07270,71,Female,West,One year,13,102.85,1378.37,DSL,Yes,No,Mailed check,0
CUST07271,42,Female,East,Month-to-Month,4,30.24,168.64,DSL,No,No phone service,Electronic check,1
CUST07272,19,Female,West,Month-to-Month,23,67.4,1560.49,No,Yes,No,Credit card,0
CUST07273,47,Female,North,Month-to-Month,70,28.63,2041.96,No,Yes,No,Mailed check,0
CUST07274,20,Female,South,Month-to-Month,34,27.34,937.69,No,Yes,No,Credit card,0
CUST07275,75,Female,West,Month-to-Month,41,92.12,3810.96,DSL,No,No phone service,Electronic check,0
CUST07276,38,Male,West,One year,18,98.97,1815.45,No,Yes,No,Credit card,0
CUST07277,42,Female,South,Month-to-Month,33,25.25,854.72,Fiber optic,Yes,Yes,Electronic check,1
CUST07278,37,Male,South,Month-to-Month,25,104.25,2650.35,No,No,No phone service,Bank transfer,0
CUST07279,66,Female,South,Two year,52,48.13,2508.81,No,Yes,Yes,Bank transfer,0
CUST07280,69,Male,South,Month-to-Month,17,85.49,1477.16,Fiber optic,Yes,Yes,Bank transfer,0
CUST07281,39,Male,South,Month-to-Month,51,88.57,4547.16,DSL,Yes,Yes,Electronic check,0
CUST07282,38,Male,East,One year,3,89.64,306.87,Fiber optic,No,No phone service,Electronic check,1
CUST07283,79,Female,North,One year,55,77.95,4294.38,DSL,Yes,No,Bank transfer,0
CUST07284,78,Female,North,Month-to-Month,56,31.32,1780.67,DSL,Yes,No,Credit card,0
CUST07285,50,Female,West,One year,35,31.17,1113.7,DSL,No,No phone service,Mailed check,0
CUST07286,69,Female,South,Month-to-Month,68,34.1,2339.62,Fiber optic,Yes,No,Bank transfer,1
CUST07287,55,Male,East,Month-to-Month,59,112.09,6631.28,DSL,Yes,No,Mailed check,1
CUST07288,78,Female,East,Month-to-Month,59,41.04,2471.21,No,Yes,No,Electronic check,1
CUST07289,32,Female,West,One year,13,35.31,467.54,DSL,Yes,No,Credit card,0
CUST07290,75,Female,South,Month-to-Month,62,118.85,7406.35,Fiber optic,Yes,No,Mailed check,0
CUST07291,75,Female,North,One year,47,20.44,979.53,DSL,Yes,Yes,Electronic check,1
CUST07292,63,Female,South,Month-to-Month,3,97.67,325.46,No,No,No phone service,Electronic check,1
CUST07293,69,Female,East,Two year,21,104.52,2244.33,Fiber optic,No,No phone service,Electronic check,0
CUST07294,32,Female,South,Two year,65,86.21,5627.54,DSL,Yes,No,Bank transfer,0
CUST07295,63,Female,North,Month-to-Month,18,117.49,2156.04,Fiber optic,Yes,No,Electronic check,0
CUST07296,42,Male,North,Month-to-Month,13,53.34,697.22,DSL,Yes,No,Mailed check,0
CUST07297,38,Male,West,One year,71,28.8,2072.53,Fiber optic,Yes,No,Electronic check,0
CUST07298,41,Female,East,Month-to-Month,45,44.07,2002.26,Fiber optic,Yes,Yes,Bank transfer,1
CUST07299,74,Female,South,Month-to-Month,62,29.92,1890.0,DSL,Yes,Yes,Electronic check,0
CUST07300,75,Female,South,Month-to-Month,30,68.7,2062.84,Fiber optic,Yes,Yes,Electronic check,0
CUST07301,22,Female,West,Month-to-Month,14,116.48,1653.11,DSL,Yes,No,Mailed check,0
CUST07302,23,Male,West,Month-to-Month,53,71.76,3828.01,Fiber optic,Yes,No,Electronic check,1
CUST07303,66,Male,West,Month-to-Month,10,52.54,567.63,Fiber optic,Yes,Yes,Electronic check,1
CUST07304,60,Female,East,One year,31,110.63,3448.76,Fiber optic,Yes,Yes,Credit card,0
CUST07305,65,Male,South,Month-to-Month,6,81.34,504.07,No,Yes,No,Mailed check,0
CUST07306,61,Male,West,Month-to-Month,19,113.0,2166.45,Fiber optic,Yes,No,Electronic check,0
CUST07307,64,Female,East,Two year,12,116.52,1420.13,Fiber optic,Yes,Yes,Mailed check,1
CUST07308,40,Female,South,One year,64,113.67,7287.61,No,Yes,No,Bank transfer,0
CUST07309,21,Female,North,Month-to-Month,55,89.22,4909.36,No,Yes,No,Mailed check,1
CUST07310,44,Male,West,Month-to-Month,67,70.18,4751.58,Fiber optic,No,No phone service,Mailed check,0
CUST07311,35,Male,East,Month-to-Month,9,49.02,479.45,No,Yes,No,Mailed check,1
CUST07312,38,Female,South,Month-to-Month,6,114.13,734.05,No,Yes,Yes,Mailed check,1
CUST07313,45,Female,South,Two year,1,74.5,107.64,DSL,Yes,No,Electronic check,0
CUST07314,52,Male,West,One year,42,119.54,5064.83,DSL,Yes,No,Credit card,0
CUST07315,39,Male,West,Two year,55,111.83,6173.17,Fiber optic,No,No phone service,Bank transfer,0
CUST07316,57,Female,South,One year,49,57.87,2853.09,No,Yes,No,Mailed check,0
CUST07317,40,Male,East,Month-to-Month,30,107.54,3275.89,DSL,Yes,No,Bank transfer,0
CUST07318,20,Female,North,One year,35,73.47,2579.93,Fiber optic,Yes,Yes,Mailed check,0
CUST07319,57,Female,South,One year,63,94.26,5949.22,No,No,No phone service,Electronic check,1
CUST07320,67,Male,East,Month-to-Month,22,68.09,1531.39,No,Yes,Yes,Mailed check,0
CUST07321,27,Male,West,Month-to-Month,43,118.94,5127.19,Fiber optic,Yes,No,Electronic check,1
CUST07322,42,Male,South,Month-to-Month,28,59.89,1698.46,DSL,Yes,No,Electronic check,0
CUST07323,69,Female,West,Month-to-Month,18,29.58,579.05,DSL,Yes,No,Mailed check,1
CUST07324,66,Female,North,One year,32,105.82,3399.53,No,Yes,No,Mailed check,0
CUST07325,25,Female,West,One year,69,95.61,6622.62,No,No,No phone service,Electronic check,1
CUST07326,72,Female,North,Two year,54,32.62,1798.31,No,No,No phone service,Mailed check,0
CUST07327,28,Female,West,One year,34,70.48,2399.91,No,Yes,No,Bank transfer,0
CUST07328,78,Female,West,One year,31,87.86,2727.27,DSL,No,No phone service,Mailed check,0
CUST07329,22,Male,North,Month-to-Month,4,60.98,281.22,Fiber optic,Yes,No,Electronic check,1
CUST07330,75,Female,West,Month-to-Month,14,110.87,1598.18,DSL,Yes,Yes,Credit card,1
CUST07331,62,Female,East,Two year,15,114.32,1744.39,Fiber optic,No,No phone service,Bank transfer,0
CUST07332,70,Female,West,One year,60,106.85,6412.91,DSL,Yes,No,Electronic check,0
CUST07333,72,Female,South,One year,20,73.08,1484.19,DSL,Yes,No,Electronic check,0
CUST07334,54,Male,West,Month-to-Month,20,65.36,1343.22,No,Yes,No,Bank transfer,1
CUST07335,73,Female,East,One year,49,78.5,3878.09,Fiber optic,Yes,Yes,Credit card,0
CUST07336,76,Male,South,Two year,68,71.71,4886.19,No,No,No phone service,Bank transfer,0
CUST07337,62,Male,East,Month-to-Month,18,29.87,540.32,Fiber optic,Yes,Yes,Credit card,0
CUST07338,55,Female,South,One year,24,98.81,2415.91,DSL,Yes,Yes,Electronic check,1
CUST07339,46,Female,West,Month-to-Month,27,114.11,3092.26,Fiber optic,Yes,Yes,Mailed check,1
CUST07340,22,Male,East,Month-to-Month,33,69.06,2328.77,No,No,No phone service,Electronic check,1
CUST07341,26,Male,West,One year,64,26.16,1680.01,Fiber optic,Yes,No,Electronic check,1
CUST07342,76,Female,South,Month-to-Month,25,52.28,1312.72,No,Yes,Yes,Credit card,1
CUST07343,65,Male,East,Month-to-Month,69,32.26,2259.35,DSL,No,No phone service,Mailed check,0
CUST07344,19,Female,North,One year,18,118.04,2138.23,DSL,No,No phone service,Mailed check,0
CUST07345,18,Female,East,One year,45,33.69,1564.77,No,Yes,Yes,Bank transfer,0
CUST07346,57,Male,West,Month-to-Month,20,28.06,573.05,DSL,Yes,Yes,Electronic check,1
CUST07347,77,Female,North,Two year,35,72.19,2557.83,Fiber optic,Yes,No,Mailed check,0
CUST07348,68,Female,North,Month-to-Month,6,26.5,179.32,DSL,No,No phone service,Credit card,1
CUST07349,47,Female,South,Two year,9,83.4,755.11,Fiber optic,No,No phone service,Bank transfer,0
CUST07350,28,Male,North,One year,52,106.91,5594.72,DSL,No,No phone service,Electronic check,0
CUST07351,45,Male,North,Month-to-Month,28,45.04,1300.64,Fiber optic,Yes,No,Credit card,1
CUST07352,61,Male,South,Month-to-Month,19,112.72,2183.01,No,No,No phone service,Electronic check,1
CUST07353,29,Female,East,Month-to-Month,63,84.61,5354.93,DSL,Yes,No,Mailed check,0
CUST07354,56,Male,West,Month-to-Month,7,36.25,302.55,Fiber optic,No,No phone service,Credit card,1
CUST07355,43,Male,East,One year,37,84.44,3164.27,DSL,Yes,Yes,Bank transfer,0
CUST07356,30,Male,North,Month-to-Month,36,27.28,1004.09,Fiber optic,No,No phone service,Electronic check,0
CUST07357,76,Female,West,Month-to-Month,17,54.95,939.12,Fiber optic,Yes,No,Credit card,0
CUST07358,25,Female,East,One year,37,21.6,811.92,Fiber optic,Yes,Yes,Electronic check,1
CUST07359,78,Male,West,Month-to-Month,60,64.16,3888.21,DSL,Yes,No,Electronic check,1
CUST07360,78,Male,North,Month-to-Month,49,103.2,5100.78,DSL,Yes,Yes,Credit card,1
CUST07361,71,Male,East,Month-to-Month,56,89.73,5058.0,Fiber optic,Yes,Yes,Bank transfer,1
CUST07362,45,Female,West,One year,34,39.88,1375.32,No,Yes,Yes,Electronic check,0
CUST07363,75,Male,West,One year,30,38.27,1165.9,DSL,Yes,No,Electronic check,0
CUST07364,47,Female,East,One year,27,90.42,2459.28,Fiber optic,Yes,Yes,Electronic check,1
CUST07365,26,Female,East,Month-to-Month,51,86.62,4442.19,Fiber optic,Yes,Yes,Mailed check,0
CUST07366,56,Female,North,Month-to-Month,9,34.22,344.27,DSL,Yes,Yes,Electronic check,1
CUST07367,48,Male,South,Month-to-Month,20,87.21,1752.36,Fiber optic,Yes,No,Bank transfer,1
CUST07368,75,Male,West,Month-to-Month,47,98.07,4610.34,Fiber optic,Yes,Yes,Electronic check,1
CUST07369,38,Female,East,Month-to-Month,19,96.63,1839.79,Fiber optic,Yes,Yes,Electronic check,0
CUST07370,73,Female,East,Month-to-Month,68,60.56,4151.37,DSL,No,No phone service,Credit card,0
CUST07371,64,Female,East,Month-to-Month,12,101.41,1259.36,No,Yes,Yes,Mailed check,0
CUST07372,51,Female,West,One year,5,58.98,315.23,DSL,Yes,No,Bank transfer,0
CUST07373,72,Male,North,Month-to-Month,69,84.57,5852.21,DSL,Yes,Yes,Bank transfer,0
CUST07374,48,Male,South,Month-to-Month,25,96.03,2401.75,Fiber optic,No,No phone service,Bank transfer,0
CUST07375,69,Female,West,Two year,31,95.55,2965.09,DSL,Yes,No,Mailed check,0
CUST07376,42,Female,North,Month-to-Month,46,54.7,2553.94,DSL,No,No phone service,Electronic check,0
CUST07377,29,Female,West,Month-to-Month,34,77.08,2625.2,Fiber optic,Yes,Yes,Mailed check,1
CUST07378,18,Male,West,Two year,41,81.39,3378.41,Fiber optic,Yes,No,Mailed check,0
CUST07379,72,Female,East,Two year,68,43.48,2995.69,Fiber optic,No,No phone service,Bank transfer,0
CUST07380,39,Male,North,Month-to-Month,38,20.82,832.13,Fiber optic,Yes,Yes,Electronic check,1
CUST07381,57,Female,East,One year,46,29.93,1411.08,No,Yes,No,Mailed check,0
CUST07382,54,Male,East,Month-to-Month,69,23.46,1619.79,No,No,No phone service,Mailed check,0
CUST07383,64,Male,North,One year,27,49.86,1368.39,DSL,No,No phone service,Electronic check,0
CUST07384,18,Female,East,Two year,43,52.59,2269.23,Fiber optic,Yes,Yes,Electronic check,1
CUST07385,18,Male,East,Month-to-Month,71,106.6,7585.51,DSL,No,No phone service,Bank transfer,0
CUST07386,74,Male,South,One year,45,32.49,1489.92,No,Yes,Yes,Bank transfer,0
CUST07387,59,Male,North,One year,18,38.51,729.78,No,Yes,No,Electronic check,0
CUST07388,71,Male,North,Month-to-Month,32,82.0,2635.61,DSL,Yes,No,Mailed check,0
CUST07389,59,Female,East,One year,2,66.92,150.58,Fiber optic,Yes,Yes,Credit card,0
CUST07390,38,Female,East,Month-to-Month,41,119.33,4903.03,No,Yes,Yes,Bank transfer,0
CUST07391,32,Female,North,Month-to-Month,20,96.2,1973.21,Fiber optic,Yes,Yes,Electronic check,0
CUST07392,34,Female,North,Two year,58,47.03,2774.2,Fiber optic,No,No phone service,Credit card,0
CUST07393,39,Female,West,Month-to-Month,38,92.15,3534.39,No,No,No phone service,Bank transfer,0
CUST07394,55,Male,North,Month-to-Month,1,42.83,84.07,No,Yes,Yes,Electronic check,1
CUST07395,52,Male,West,One year,69,88.16,6118.98,Fiber optic,Yes,No,Bank transfer,0
CUST07396,62,Male,East,Two year,54,23.65,1319.53,No,Yes,No,Credit card,0
CUST07397,33,Male,South,Two year,14,39.96,606.24,Fiber optic,No,No phone service,Bank transfer,0
CUST07398,25,Female,South,Month-to-Month,25,30.26,803.02,DSL,Yes,No,Electronic check,0
CUST07399,79,Female,West,Month-to-Month,9,62.89,594.74,Fiber optic,Yes,No,Electronic check,1
CUST07400,64,Male,East,Month-to-Month,61,75.34,4643.97,DSL,No,No phone service,Mailed check,0
CUST07401,34,Female,East,Month-to-Month,52,45.94,2409.26,DSL,Yes,No,Bank transfer,1
CUST07402,34,Male,East,Two year,8,117.85,952.47,No,Yes,No,Bank transfer,0
CUST07403,71,Male,North,One year,16,61.06,988.53,No,Yes,Yes,Credit card,0
CUST07404,43,Female,East,Month-to-Month,8,76.18,632.37,No,Yes,No,Mailed check,1
CUST07405,30,Female,North,Month-to-Month,23,66.35,1538.71,DSL,No,No phone service,Electronic check,1
CUST07406,34,Female,West,Two year,34,106.32,3621.24,Fiber optic,No,No phone service,Mailed check,0
CUST07407,55,Female,South,One year,18,57.07,1047.1,No,Yes,Yes,Electronic check,1
CUST07408,34,Female,West,Month-to-Month,44,114.31,5058.7,No,Yes,Yes,Credit card,0
CUST07409,65,Female,East,One year,15,100.5,1555.9,No,Yes,No,Mailed check,0
CUST07410,31,Female,East,Month-to-Month,15,27.57,444.58,Fiber optic,Yes,No,Mailed check,1
CUST07411,62,Male,West,One year,23,108.33,2530.29,No,Yes,Yes,Credit card,1
CUST07412,23,Female,North,One year,65,38.16,2514.51,No,No,No phone service,Mailed check,0
CUST07413,52,Male,North,One year,71,25.95,1861.68,DSL,Yes,Yes,Credit card,0
CUST07414,63,Male,North,Month-to-Month,32,42.17,1358.89,DSL,Yes,Yes,Credit card,0
CUST07415,31,Female,South,Month-to-Month,32,28.52,926.75,No,No,No phone service,Electronic check,0
CUST07416,64,Male,South,Month-to-Month,33,82.22,2757.09,DSL,No,No phone service,Electronic check,1
CUST07417,25,Female,East,Two year,43,64.75,2792.03,DSL,No,No phone service,Electronic check,0
CUST07418,78,Male,West,Two year,13,67.48,882.12,DSL,No,No phone service,Electronic check,0
CUST07419,32,Male,West,One year,9,81.66,777.6,DSL,Yes,Yes,Bank transfer,1
CUST07420,71,Male,East,Two year,62,69.84,4357.49,DSL,Yes,No,Electronic check,0
CUST07421,78,Female,North,One year,57,119.16,6826.25,DSL,Yes,No,Bank transfer,0
CUST07422,44,Male,South,Month-to-Month,48,82.37,3995.05,DSL,Yes,Yes,Bank transfer,1
CUST07423,30,Male,West,One year,43,78.62,3397.66,No,Yes,Yes,Electronic check,0
CUST07424,66,Male,East,Month-to-Month,67,61.44,4153.99,DSL,No,No phone service,Mailed check,1
CUST07425,48,Female,North,Month-to-Month,32,64.64,2100.03,Fiber optic,No,No phone service,Mailed check,0
CUST07426,70,Male,North,Month-to-Month,60,118.95,7138.24,Fiber optic,Yes,No,Bank transfer,0
CUST07427,73,Female,South,Month-to-Month,1,20.55,56.57,Fiber optic,Yes,Yes,Electronic check,1
CUST07428,52,Male,South,One year,57,35.55,2043.56,DSL,No,No phone service,Bank transfer,0
CUST07429,77,Male,East,Month-to-Month,69,54.3,3757.1,DSL,Yes,Yes,Bank transfer,0
CUST07430,23,Male,East,Month-to-Month,69,110.44,7668.41,DSL,Yes,No,Mailed check,0
CUST07431,22,Female,North,One year,68,113.79,7776.2,No,Yes,Yes,Electronic check,1
CUST07432,39,Male,North,One year,61,25.76,1572.58,Fiber optic,No,No phone service,Electronic check,0
CUST07433,75,Male,West,Month-to-Month,8,34.16,311.27,DSL,No,No phone service,Bank transfer,0
CUST07434,66,Male,North,Month-to-Month,7,108.22,800.06,No,Yes,No,Electronic check,1
CUST07435,40,Male,East,Month-to-Month,37,47.23,1765.33,DSL,Yes,Yes,Mailed check,0
CUST07436,42,Female,South,One year,42,60.11,2540.94,DSL,Yes,Yes,Electronic check,1
CUST07437,51,Male,East,One year,32,20.46,675.9,Fiber optic,Yes,No,Bank transfer,0
CUST07438,43,Male,West,Month-to-Month,17,69.15,1198.86,Fiber optic,Yes,Yes,Mailed check,1
CUST07439,64,Male,West,Two year,28,106.53,3001.87,Fiber optic,Yes,No,Bank transfer,0
CUST07440,22,Male,South,Month-to-Month,70,56.46,3977.51,DSL,Yes,Yes,Bank transfer,0
CUST07441,43,Female,East,Month-to-Month,48,108.09,5236.95,Fiber optic,Yes,No,Mailed check,1
CUST07442,37,Male,West,Month-to-Month,54,54.69,2954.86,Fiber optic,Yes,No,Bank transfer,0
CUST07443,23,Male,East,Month-to-Month,42,85.82,3653.57,DSL,Yes,Yes,Electronic check,1
CUST07444,23,Female,West,Two year,36,49.36,1819.43,Fiber optic,No,No phone service,Electronic check,1
CUST07445,76,Male,South,Month-to-Month,66,71.47,4756.89,No,Yes,Yes,Credit card,0
CUST07446,67,Male,West,Month-to-Month,31,102.83,3210.24,DSL,Yes,Yes,Mailed check,1
CUST07447,35,Male,East,Month-to-Month,65,104.84,6818.35,Fiber optic,No,No phone service,Bank transfer,1
CUST07448,21,Female,East,Month-to-Month,3,27.65,113.89,Fiber optic,No,No phone service,Credit card,1
CUST07449,34,Male,West,Month-to-Month,13,112.93,1512.8,No,Yes,Yes,Credit card,0
CUST07450,74,Female,North,Month-to-Month,31,72.18,2258.83,DSL,Yes,No,Bank transfer,1
CUST07451,31,Female,South,Month-to-Month,29,41.92,1219.15,Fiber optic,Yes,No,Electronic check,1
CUST07452,31,Female,South,Month-to-Month,57,103.13,5878.68,Fiber optic,Yes,No,Electronic check,0
CUST07453,30,Female,West,One year,33,83.52,2762.13,DSL,No,No phone service,Mailed check,0
CUST07454,24,Female,West,One year,53,70.8,3782.7,Fiber optic,Yes,No,Electronic check,0
CUST07455,61,Female,North,Month-to-Month,10,101.17,1061.25,Fiber optic,Yes,No,Electronic check,1
CUST07456,72,Female,South,Month-to-Month,63,40.39,2580.18,No,Yes,Yes,Electronic check,0
CUST07457,32,Male,North,Two year,65,78.12,5085.66,Fiber optic,No,No phone service,Credit card,0
CUST07458,36,Male,South,Month-to-Month,2,116.18,275.49,DSL,Yes,No,Electronic check,1
CUST07459,60,Female,West,Month-to-Month,2,83.71,200.43,DSL,Yes,No,Bank transfer,1
CUST07460,64,Female,South,One year,69,79.88,5526.8,Fiber optic,Yes,Yes,Credit card,1
CUST07461,61,Female,South,One year,37,22.95,874.23,Fiber optic,Yes,Yes,Electronic check,0
CUST07462,52,Female,South,Month-to-Month,2,38.26,96.67,DSL,Yes,No,Electronic check,0
CUST07463,34,Female,North,Month-to-Month,61,81.21,4997.37,Fiber optic,No,No phone service,Credit card,0
CUST07464,52,Female,North,Month-to-Month,40,90.27,3658.47,No,Yes,Yes,Mailed check,0
CUST07465,36,Male,South,One year,63,109.98,6934.92,DSL,No,No phone service,Mailed check,0
CUST07466,37,Male,East,Month-to-Month,25,107.13,2685.62,DSL,No,No phone service,Mailed check,0
CUST07467,53,Female,North,Month-to-Month,38,55.99,2131.74,Fiber optic,Yes,No,Mailed check,1
CUST07468,52,Female,West,Month-to-Month,37,88.99,3311.63,Fiber optic,Yes,Yes,Mailed check,0
CUST07469,49,Female,West,Month-to-Month,27,66.39,1841.08,Fiber optic,Yes,Yes,Credit card,1
CUST07470,75,Male,South,Month-to-Month,50,67.7,3434.37,DSL,Yes,Yes,Mailed check,1
CUST07471,65,Female,West,Month-to-Month,34,114.53,3923.82,No,No,No phone service,Bank transfer,0
CUST07472,61,Male,North,Month-to-Month,44,93.28,4127.5,DSL,Yes,No,Electronic check,0
CUST07473,57,Male,East,One year,4,116.82,482.4,Fiber optic,Yes,Yes,Electronic check,0
CUST07474,41,Male,East,Month-to-Month,52,97.49,5069.5,Fiber optic,Yes,Yes,Bank transfer,1
CUST07475,78,Female,East,One year,55,92.56,5103.94,DSL,No,No phone service,Electronic check,0
CUST07476,78,Female,West,Month-to-Month,12,62.76,760.44,Fiber optic,No,No phone service,Credit card,0
CUST07477,34,Male,South,Two year,14,30.65,429.2,DSL,Yes,Yes,Bank transfer,0
CUST07478,24,Male,West,Two year,35,83.04,2951.2,Fiber optic,No,No phone service,Electronic check,0
CUST07479,60,Male,South,Month-to-Month,6,66.84,405.26,Fiber optic,No,No phone service,Electronic check,0
CUST07480,67,Male,East,Two year,47,79.06,3751.25,Fiber optic,Yes,No,Mailed check,0
CUST07481,18,Female,North,Month-to-Month,23,48.23,1155.52,No,Yes,Yes,Mailed check,1
CUST07482,52,Male,West,One year,68,39.6,2699.15,DSL,Yes,Yes,Electronic check,0
CUST07483,49,Female,North,Month-to-Month,65,46.51,3035.17,No,Yes,Yes,Mailed check,1
CUST07484,53,Male,East,Month-to-Month,59,85.76,5071.59,No,Yes,Yes,Electronic check,0
CUST07485,30,Female,South,Month-to-Month,9,115.3,1042.01,DSL,No,No phone service,Electronic check,1
CUST07486,23,Male,North,Month-to-Month,58,119.19,6958.51,No,Yes,No,Credit card,0
CUST07487,75,Female,West,One year,48,100.87,4884.21,Fiber optic,Yes,Yes,Electronic check,0
CUST07488,31,Female,North,Month-to-Month,63,115.76,7311.92,No,Yes,No,Credit card,0
CUST07489,54,Female,North,Month-to-Month,9,48.38,473.89,No,Yes,No,Bank transfer,0
CUST07490,65,Male,West,Two year,44,20.35,920.87,No,Yes,Yes,Electronic check,0
CUST07491,32,Female,South,Two year,46,39.41,1846.81,Fiber optic,Yes,Yes,Electronic check,1
CUST07492,64,Male,West,Two year,15,83.45,1286.21,Fiber optic,Yes,Yes,Bank transfer,0
CUST07493,79,Female,East,Two year,53,109.93,5865.06,Fiber optic,Yes,Yes,Credit card,0
CUST07494,21,Female,South,Month-to-Month,48,111.49,5396.48,DSL,Yes,Yes,Credit card,1
CUST07495,57,Male,North,Month-to-Month,42,103.07,4368.39,DSL,Yes,No,Credit card,0
CUST07496,76,Female,West,Month-to-Month,17,96.24,1671.41,Fiber optic,No,No phone service,Credit card,1
CUST07497,33,Female,East,Two year,35,50.42,1795.8,No,Yes,No,Bank transfer,0
CUST07498,45,Male,West,Month-to-Month,31,28.77,902.32,No,Yes,Yes,Electronic check,0
CUST07499,33,Female,South,Month-to-Month,4,72.52,304.24,No,No,No phone service,Mailed check,1
CUST07500,79,Female,East,Month-to-Month,48,53.53,2573.21,DSL,Yes,Yes,Credit card,0
CUST07501,21,Female,North,Month-to-Month,14,32.82,472.37,Fiber optic,Yes,No,Credit card,1
CUST07502,62,Female,South,Month-to-Month,25,65.83,1672.95,Fiber optic,No,No phone service,Electronic check,1
CUST07503,43,Male,East,One year,46,72.56,3385.44,DSL,No,No phone service,Bank transfer,1
CUST07504,45,Female,South,Month-to-Month,48,97.43,4682.98,DSL,Yes,No,Bank transfer,0
CUST07505,49,Female,North,Month-to-Month,40,100.81,4054.54,DSL,Yes,No,Electronic check,0
CUST07506,62,Female,East,One year,50,66.85,3380.04,No,No,No phone service,Mailed check,0
CUST07507,19,Female,West,One year,7,112.07,824.17,No,Yes,No,Electronic check,0
